symbol,date,open,high,low,close,volume,daily_return,month
HCLTECH,2024-04-02 05:30:00,1559.0,1565.0,1525.1,1528.3,2031775,-0.018243720691205834,2024-04
HCLTECH,2024-04-03 05:30:00,1525.35,1558.45,1518.0,1535.85,3343884,0.0049401295557154334,2024-04
HCLTECH,2024-04-04 05:30:00,1540.8,1552.5,1518.7,1539.65,3388449,0.0024741999544226623,2024-04
HCLTECH,2024-04-05 05:30:00,1542.45,1547.7,1523.8,1545.25,2773570,0.0036371902705159,2024-04
HCLTECH,2024-04-08 05:30:00,1554.0,1554.0,1537.65,1540.05,1820136,-0.003365151270021016,2024-04
HCLTECH,2024-04-09 05:30:00,1540.0,1561.8,1534.55,1540.5,2432095,0.0002921983052499577,2024-04
HCLTECH,2024-04-10 05:30:00,1541.05,1552.15,1536.2,1539.15,1829986,-0.0008763388510223402,2024-04
HCLTECH,2024-04-12 05:30:00,1537.0,1542.95,1516.2,1521.5,4319991,-0.011467368352662266,2024-04
HCLTECH,2024-04-15 05:30:00,1507.1,1530.5,1494.0,1505.05,3295684,-0.010811698981268547,2024-04
HCLTECH,2024-04-16 05:30:00,1486.35,1501.6,1467.3,1477.3,2446933,-0.01843792565031066,2024-04
HCLTECH,2024-04-18 05:30:00,1477.05,1480.9,1452.1,1466.85,5180223,-0.0070737155621742875,2024-04
HCLTECH,2024-04-19 05:30:00,1442.0,1455.5,1435.0,1447.5,5219506,-0.013191532876572154,2024-04
HCLTECH,2024-04-22 05:30:00,1452.2,1473.3,1450.5,1465.9,1939632,0.012711571675302347,2024-04
HCLTECH,2024-04-23 05:30:00,1474.9,1501.45,1471.1,1486.65,2783858,0.014155126543420327,2024-04
HCLTECH,2024-04-24 05:30:00,1490.0,1496.95,1476.3,1479.25,1321471,-0.004977634278411247,2024-04
HCLTECH,2024-04-25 05:30:00,1479.95,1515.05,1479.95,1504.15,4558032,0.01683285448707128,2024-04
HCLTECH,2024-04-26 05:30:00,1516.85,1531.45,1464.95,1473.85,4328477,-0.020144267526510107,2024-04
HCLTECH,2024-04-29 05:30:00,1415.0,1436.0,1381.0,1387.4,11493223,-0.05865590121111364,2024-04
HCLTECH,2024-04-30 05:30:00,1376.4,1397.9,1362.45,1366.6,7606726,-0.014992071500648851,2024-04
HCLTECH,2024-05-02 05:30:00,1358.0,1377.9,1358.0,1360.7,6555505,-0.004317283769939895,2024-05
HCLTECH,2024-05-03 05:30:00,1370.0,1370.0,1333.55,1348.05,5964228,-0.00929668552950691,2024-05
HCLTECH,2024-05-06 05:30:00,1358.0,1365.0,1348.5,1358.8,2504082,0.00797448165869219,2024-05
HCLTECH,2024-05-07 05:30:00,1347.95,1348.9,1326.15,1330.95,5096525,-0.02049602590521038,2024-05
HCLTECH,2024-05-08 05:30:00,1330.95,1334.0,1307.3,1313.65,6832455,-0.012998234343889692,2024-05
HCLTECH,2024-05-09 05:30:00,1315.0,1339.0,1314.5,1320.05,5653762,0.004871921744756813,2024-05
HCLTECH,2024-05-10 05:30:00,1320.1,1322.9,1303.6,1316.2,3357203,-0.0029165561910533544,2024-05
HCLTECH,2024-05-13 05:30:00,1316.2,1321.9,1301.65,1312.9,2316566,-0.002507217748062618,2024-05
HCLTECH,2024-05-14 05:30:00,1322.0,1326.95,1308.7,1321.05,3200462,0.006207631959783688,2024-05
HCLTECH,2024-05-15 05:30:00,1319.25,1340.3,1318.25,1332.9,2975965,0.008970137390712063,2024-05
HCLTECH,2024-05-16 05:30:00,1345.0,1357.8,1328.5,1348.15,5055915,0.01144121839597867,2024-05
HCLTECH,2024-05-17 05:30:00,1351.0,1351.0,1330.2,1333.2,2487831,-0.01108927048177133,2024-05
HCLTECH,2024-05-18 05:30:00,1335.05,1340.0,1333.05,1338.9,107491,0.00427542754275434,2024-05
HCLTECH,2024-05-21 05:30:00,1314.0,1349.85,1314.0,1341.9,4966721,0.00224064530584811,2024-05
HCLTECH,2024-05-22 05:30:00,1348.95,1352.9,1340.0,1343.05,2390777,0.0008569938147402478,2024-05
HCLTECH,2024-05-23 05:30:00,1346.65,1358.45,1338.0,1353.55,3326149,0.007818026134544409,2024-05
HCLTECH,2024-05-24 05:30:00,1360.0,1360.0,1340.85,1345.2,1769966,-0.006168963097041069,2024-05
HCLTECH,2024-05-27 05:30:00,1351.0,1359.6,1338.0,1353.3,1942325,0.006021409455842841,2024-05
HCLTECH,2024-05-28 05:30:00,1357.85,1363.3,1345.6,1358.4,2147233,0.0037685657282200413,2024-05
HCLTECH,2024-05-29 05:30:00,1366.0,1366.6,1346.95,1353.1,3845920,-0.0039016489988222824,2024-05
HCLTECH,2024-05-30 05:30:00,1346.0,1351.55,1325.1,1331.85,4150461,-0.015704678146478468,2024-05
HCLTECH,2024-05-31 05:30:00,1331.85,1340.9,1315.75,1324.1,10319045,-0.0058189736081391,2024-05
HCLTECH,2024-06-03 05:30:00,1350.55,1354.75,1309.85,1314.45,5384064,-0.007287969186617227,2024-06
HCLTECH,2024-06-04 05:30:00,1325.0,1325.0,1235.0,1303.55,5447244,-0.008292441705656461,2024-06
HCLTECH,2024-06-05 05:30:00,1320.0,1356.9,1316.1,1343.7,3005139,0.030800506309692777,2024-06
HCLTECH,2024-06-06 05:30:00,1354.0,1399.8,1350.9,1397.5,5936709,0.04003869911438551,2024-06
HCLTECH,2024-06-07 05:30:00,1407.0,1438.65,1398.0,1431.5,5884025,0.024329159212880036,2024-06
HCLTECH,2024-06-10 05:30:00,1440.0,1442.0,1397.5,1418.75,3293739,-0.00890674118057977,2024-06
HCLTECH,2024-06-11 05:30:00,1425.0,1437.95,1415.4,1428.8,2269082,0.00708370044052864,2024-06
HCLTECH,2024-06-12 05:30:00,1472.0,1472.0,1434.5,1438.75,5990861,0.006963885778275447,2024-06
HCLTECH,2024-06-13 05:30:00,1447.75,1457.7,1437.1,1444.15,4232861,0.0037532580364900703,2024-06
HCLTECH,2024-06-14 05:30:00,1444.15,1446.0,1424.4,1431.05,3065114,-0.009071079873974375,2024-06
HCLTECH,2024-06-18 05:30:00,1431.05,1439.75,1427.05,1437.2,2223029,0.004297543761573763,2024-06
HCLTECH,2024-06-19 05:30:00,1440.05,1451.9,1430.3,1445.85,3117522,0.006018647369885777,2024-06
HCLTECH,2024-06-20 05:30:00,1448.95,1448.95,1429.55,1443.45,3163919,-0.001659923228550575,2024-06
HCLTECH,2024-06-21 05:30:00,1462.0,1481.95,1439.2,1447.85,6489262,0.003048252450725597,2024-06
HCLTECH,2024-06-24 05:30:00,1437.85,1443.95,1426.6,1440.85,1988692,-0.004834754981524303,2024-06
HCLTECH,2024-06-25 05:30:00,1440.95,1450.1,1426.45,1447.95,2079037,0.004927646875108493,2024-06
HCLTECH,2024-06-26 05:30:00,1447.95,1453.3,1438.2,1443.7,1917424,-0.0029351842259746075,2024-06
HCLTECH,2024-06-27 05:30:00,1435.0,1460.55,1423.5,1454.9,6613193,0.007757844427512595,2024-06
HCLTECH,2024-06-28 05:30:00,1468.0,1468.7,1442.0,1459.6,4943575,0.0032304625747472393,2024-06
HCLTECH,2024-07-01 05:30:00,1465.0,1478.6,1455.0,1468.85,3723295,0.006337352699369747,2024-07
HCLTECH,2024-07-02 05:30:00,1475.0,1492.45,1473.0,1480.8,3811366,0.00813561629846471,2024-07
HCLTECH,2024-07-03 05:30:00,1489.0,1489.0,1471.2,1481.0,2070876,0.00013506212857916644,2024-07
HCLTECH,2024-07-04 05:30:00,1485.0,1534.55,1485.0,1522.35,6822557,0.02792032410533407,2024-07
HCLTECH,2024-07-05 05:30:00,1523.0,1529.25,1505.55,1519.4,3061687,-0.0019377935428777082,2024-07
HCLTECH,2024-07-08 05:30:00,1528.0,1540.0,1506.2,1533.4,2939620,0.009214163485586457,2024-07
HCLTECH,2024-07-09 05:30:00,1533.4,1546.3,1525.0,1531.1,2658608,-0.0014999347854441902,2024-07
HCLTECH,2024-07-10 05:30:00,1531.1,1532.6,1487.85,1509.95,3507096,-0.01381359806674931,2024-07
HCLTECH,2024-07-11 05:30:00,1515.0,1534.0,1508.05,1511.9,3304053,0.0012914334911753311,2024-07
HCLTECH,2024-07-12 05:30:00,1530.0,1566.0,1510.5,1560.2,6430647,0.031946557311991475,2024-07
HCLTECH,2024-07-15 05:30:00,1580.0,1636.4,1567.4,1569.6,10337489,0.006024868606588907,2024-07
HCLTECH,2024-07-16 05:30:00,1565.0,1583.0,1555.0,1569.55,3540661,-3.1855249745138536e-05,2024-07
HCLTECH,2024-07-18 05:30:00,1558.05,1599.25,1557.0,1594.55,4399468,0.015928132267210238,2024-07
HCLTECH,2024-07-19 05:30:00,1610.5,1616.45,1588.6,1594.55,5633838,0.0,2024-07
HCLTECH,2024-07-22 05:30:00,1588.6,1594.5,1570.9,1577.1,2704495,-0.010943526386754887,2024-07
HCLTECH,2024-07-23 05:30:00,1574.0,1600.8,1551.1,1598.35,2907674,0.013474098028026127,2024-07
HCLTECH,2024-07-24 05:30:00,1594.0,1598.0,1576.85,1583.7,2484299,-0.009165702130321862,2024-07
HCLTECH,2024-07-25 05:30:00,1570.0,1594.0,1562.85,1587.6,2934731,0.0024625876112900347,2024-07
HCLTECH,2024-07-26 05:30:00,1602.8,1640.0,1594.0,1635.35,2814159,0.030076845553036025,2024-07
HCLTECH,2024-07-29 05:30:00,1640.2,1645.0,1620.0,1632.35,1639491,-0.0018344696853884734,2024-07
HCLTECH,2024-07-30 05:30:00,1629.0,1633.0,1618.0,1630.25,1783877,-0.0012864888044842315,2024-07
HCLTECH,2024-07-31 05:30:00,1621.0,1645.0,1619.2,1642.6,1984986,0.0075755252261922035,2024-07
HCLTECH,2024-08-01 05:30:00,1640.05,1655.5,1636.1,1640.55,1785188,-0.0012480214294411374,2024-08
HCLTECH,2024-08-02 05:30:00,1620.05,1639.0,1601.15,1609.3,1692851,-0.019048489835725824,2024-08
HCLTECH,2024-08-05 05:30:00,1575.0,1595.7,1537.0,1562.4,3279717,-0.0291431056981295,2024-08
HCLTECH,2024-08-06 05:30:00,1563.0,1605.0,1563.0,1582.75,2138704,0.013024833589349694,2024-08
HCLTECH,2024-08-07 05:30:00,1605.0,1615.0,1590.0,1594.6,1897787,0.0074869688832728265,2024-08
HCLTECH,2024-08-08 05:30:00,1597.0,1602.0,1554.55,1557.85,2373805,-0.0230465320456541,2024-08
HCLTECH,2024-08-09 05:30:00,1584.9,1602.0,1575.85,1589.95,2021762,0.020605321436595325,2024-08
HCLTECH,2024-08-12 05:30:00,1590.0,1600.5,1573.85,1585.25,1273739,-0.002956067800874318,2024-08
HCLTECH,2024-08-13 05:30:00,1578.0,1608.4,1577.65,1592.65,1973825,0.004668033433212537,2024-08
HCLTECH,2024-08-14 05:30:00,1600.1,1629.75,1598.25,1626.15,3932148,0.021034125514080237,2024-08
HCLTECH,2024-08-16 05:30:00,1635.0,1674.0,1632.7,1668.25,3101056,0.025889370599268213,2024-08
HCLTECH,2024-08-19 05:30:00,1665.0,1685.0,1659.05,1678.5,1631947,0.0061441630451071205,2024-08
HCLTECH,2024-08-20 05:30:00,1680.0,1695.05,1669.2,1686.75,2786109,0.004915102770330693,2024-08
HCLTECH,2024-08-21 05:30:00,1686.0,1688.85,1673.75,1677.25,1410370,-0.0056321327997628234,2024-08
HCLTECH,2024-08-22 05:30:00,1687.0,1687.0,1673.0,1676.15,1749127,-0.0006558354449246462,2024-08
HCLTECH,2024-08-23 05:30:00,1676.05,1685.95,1657.15,1661.45,2158185,-0.008770098141574478,2024-08
HCLTECH,2024-08-26 05:30:00,1671.0,1734.0,1667.1,1719.45,2672708,0.034909266002588035,2024-08
HCLTECH,2024-08-27 05:30:00,1725.85,1756.85,1705.1,1711.6,3556487,-0.004565413358923021,2024-08
HCLTECH,2024-08-28 05:30:00,1712.55,1737.75,1693.05,1719.45,2516461,0.004586351951390677,2024-08
HCLTECH,2024-08-29 05:30:00,1714.0,1756.0,1697.25,1751.85,5112407,0.018843234755299587,2024-08
HCLTECH,2024-08-30 05:30:00,1751.85,1766.3,1742.2,1753.25,4792561,0.0007991551788111284,2024-08
HCLTECH,2024-09-02 05:30:00,1764.2,1812.0,1760.0,1806.65,4445349,0.03045772137459002,2024-09
HCLTECH,2024-09-03 05:30:00,1806.0,1817.15,1787.05,1790.45,2553290,-0.00896687238812166,2024-09
HCLTECH,2024-09-04 05:30:00,1765.1,1795.65,1765.0,1785.25,2644961,-0.0029042978022285615,2024-09
HCLTECH,2024-09-05 05:30:00,1792.0,1797.7,1767.3,1790.55,2878565,0.002968771880689003,2024-09
HCLTECH,2024-09-06 05:30:00,1788.0,1795.75,1740.05,1756.1,3351716,-0.01923989835525397,2024-09
HCLTECH,2024-09-09 05:30:00,1758.35,1766.3,1741.15,1746.75,1418238,-0.005324298160696905,2024-09
HCLTECH,2024-09-10 05:30:00,1749.45,1789.3,1747.15,1779.1,2307528,0.01852010877343635,2024-09
HCLTECH,2024-09-11 05:30:00,1778.2,1796.85,1773.7,1778.75,2303930,-0.0001967286830419912,2024-09
HCLTECH,2024-09-12 05:30:00,1800.0,1814.2,1777.1,1807.6,3349489,0.016219255094869878,2024-09
HCLTECH,2024-09-13 05:30:00,1805.0,1820.0,1795.65,1812.8,1599349,0.00287674264217741,2024-09
HCLTECH,2024-09-16 05:30:00,1819.0,1824.25,1808.2,1811.85,836199,-0.0005240511915269863,2024-09
HCLTECH,2024-09-17 05:30:00,1811.95,1828.0,1807.2,1813.75,830317,0.0010486519303474218,2024-09
HCLTECH,2024-09-18 05:30:00,1808.1,1808.1,1740.1,1756.5,2629136,-0.031564438318401056,2024-09
HCLTECH,2024-09-19 05:30:00,1776.0,1776.0,1721.5,1736.5,4167373,-0.011386279533162513,2024-09
HCLTECH,2024-09-20 05:30:00,1748.0,1766.1,1721.4,1760.05,4644317,0.013561762165275049,2024-09
HCLTECH,2024-09-23 05:30:00,1764.0,1764.0,1732.5,1752.8,1541597,-0.00411920115905795,2024-09
HCLTECH,2024-09-24 05:30:00,1750.0,1783.5,1738.35,1775.6,1907389,0.013007759014148856,2024-09
HCLTECH,2024-09-25 05:30:00,1778.8,1784.05,1755.0,1782.4,2240579,0.003829691371930677,2024-09
HCLTECH,2024-09-26 05:30:00,1782.25,1808.4,1778.9,1783.85,4303250,0.0008135098743267122,2024-09
HCLTECH,2024-09-27 05:30:00,1810.0,1828.55,1796.55,1808.4,4099016,0.013762367912100393,2024-09
HCLTECH,2024-09-30 05:30:00,1808.0,1820.7,1789.15,1796.1,2117894,-0.006801592568016046,2024-09
HCLTECH,2024-10-01 05:30:00,1790.0,1822.45,1790.0,1816.5,1642542,0.011357942208117588,2024-10
HCLTECH,2024-10-03 05:30:00,1778.0,1809.3,1770.0,1778.55,3552386,-0.020891824938067738,2024-10
HCLTECH,2024-10-04 05:30:00,1778.0,1807.9,1767.25,1776.6,2982759,-0.001096398751792238,2024-10
HCLTECH,2024-10-07 05:30:00,1784.95,1804.2,1767.9,1776.95,3419048,0.00019700551615442485,2024-10
HCLTECH,2024-10-08 05:30:00,1774.0,1794.0,1743.0,1789.45,2353030,0.007034525450912987,2024-10
HCLTECH,2024-10-09 05:30:00,1793.05,1825.0,1790.15,1809.7,2499596,0.011316326245494501,2024-10
HCLTECH,2024-10-10 05:30:00,1820.0,1839.95,1797.0,1808.65,3753869,-0.0005802066640879788,2024-10
HCLTECH,2024-10-11 05:30:00,1804.0,1852.8,1800.65,1839.65,2977110,0.017139855693472983,2024-10
HCLTECH,2024-10-14 05:30:00,1846.05,1865.5,1832.4,1855.9,1751092,0.008833201967765714,2024-10
HCLTECH,2024-10-15 05:30:00,1830.0,1882.75,1829.95,1870.1,5696544,0.007651274314348644,2024-10
HCLTECH,2024-10-16 05:30:00,1869.0,1885.0,1854.05,1865.25,2144442,-0.002593444200844841,2024-10
HCLTECH,2024-10-17 05:30:00,1869.9,1877.05,1851.45,1867.8,2399099,0.0013671089666265068,2024-10
HCLTECH,2024-10-18 05:30:00,1867.0,1873.9,1843.0,1857.7,2366406,-0.005407431202484103,2024-10
HCLTECH,2024-10-21 05:30:00,1875.3,1888.5,1840.0,1843.6,1284980,-0.007590030683102822,2024-10
HCLTECH,2024-10-22 05:30:00,1829.8,1852.0,1819.5,1822.75,2089660,-0.011309394662616601,2024-10
HCLTECH,2024-10-23 05:30:00,1793.5,1865.0,1793.5,1845.75,2522186,0.012618296529968376,2024-10
HCLTECH,2024-10-24 05:30:00,1845.0,1862.95,1837.7,1844.9,1621637,-0.0004605174048489813,2024-10
HCLTECH,2024-10-25 05:30:00,1860.0,1871.55,1840.2,1852.35,4078295,0.004038159249823758,2024-10
HCLTECH,2024-10-28 05:30:00,1845.1,1876.8,1845.1,1871.75,2418907,0.010473182713850004,2024-10
HCLTECH,2024-10-29 05:30:00,1871.75,1875.9,1851.2,1871.75,1719955,0.0,2024-10
HCLTECH,2024-10-30 05:30:00,1861.0,1869.45,1835.3,1838.8,1732047,-0.0176038466675571,2024-10
HCLTECH,2024-10-31 05:30:00,1840.0,1843.9,1756.55,1766.05,3616088,-0.03956384598651297,2024-10
HCLTECH,2024-11-01 05:30:00,1777.0,1781.3,1751.0,1757.4,242223,-0.004897936072025044,2024-11
HCLTECH,2024-11-04 05:30:00,1763.0,1782.1,1745.0,1762.95,2843690,0.00315807442813254,2024-11
HCLTECH,2024-11-05 05:30:00,1769.0,1783.35,1761.5,1773.55,1818350,0.006012649252673086,2024-11
HCLTECH,2024-11-06 05:30:00,1791.1,1853.0,1783.0,1838.4,3477029,0.03656508133404768,2024-11
HCLTECH,2024-11-07 05:30:00,1850.05,1862.55,1814.2,1831.95,2173869,-0.0035084856396867536,2024-11
HCLTECH,2024-11-08 05:30:00,1838.95,1854.15,1828.05,1837.5,1521324,0.00302955866699417,2024-11
HCLTECH,2024-11-11 05:30:00,1846.7,1874.0,1834.0,1867.3,1679869,0.016217687074829845,2024-11
HCLTECH,2024-11-12 05:30:00,1891.0,1892.95,1864.45,1872.85,2711052,0.0029722058587264844,2024-11
HCLTECH,2024-11-13 05:30:00,1866.0,1879.6,1859.1,1864.75,1254074,-0.004324959286648666,2024-11
HCLTECH,2024-11-14 05:30:00,1872.0,1897.0,1846.35,1858.95,2462563,-0.003110336506234046,2024-11
HCLTECH,2024-11-18 05:30:00,1858.95,1865.05,1815.0,1835.0,2483933,-0.012883617095672317,2024-11
HCLTECH,2024-11-19 05:30:00,1837.0,1865.0,1817.3,1820.55,2354204,-0.007874659400544992,2024-11
HCLTECH,2024-11-21 05:30:00,1835.0,1839.55,1820.2,1836.35,1841245,0.008678695998461938,2024-11
HCLTECH,2024-11-22 05:30:00,1846.35,1902.0,1836.5,1898.4,2765950,0.033789854875160064,2024-11
HDFCBANK,2023-10-03 05:30:00,1527.0,1527.0,1506.0,1508.05,19485847,,2023-10
HDFCBANK,2023-10-04 05:30:00,1495.0,1535.0,1489.25,1529.55,27324715,0.014256821723417579,2023-10
HDFCBANK,2023-10-05 05:30:00,1535.05,1551.55,1532.6,1535.75,24256337,0.004053479781635172,2023-10
HDFCBANK,2023-10-06 05:30:00,1544.0,1545.0,1529.85,1534.05,8879678,-0.0011069510011395556,2023-10
HDFCBANK,2023-10-09 05:30:00,1528.0,1530.0,1512.0,1516.25,8227486,-0.011603272383559848,2023-10
HDFCBANK,2023-10-10 05:30:00,1520.55,1529.0,1515.2,1524.85,16633146,0.005671887881286031,2023-10
HDFCBANK,2023-10-11 05:30:00,1530.1,1542.15,1528.5,1539.6,15666680,0.009673082598288252,2023-10
HDFCBANK,2023-10-12 05:30:00,1536.1,1552.0,1531.6,1549.85,11012668,0.0066575733956872885,2023-10
HDFCBANK,2023-10-13 05:30:00,1540.0,1548.8,1529.95,1535.75,19872650,-0.009097654611736616,2023-10
HDFCBANK,2023-10-16 05:30:00,1531.5,1534.45,1520.5,1529.6,8928042,-0.004004558033534167,2023-10
HDFCBANK,2023-10-17 05:30:00,1555.75,1555.75,1535.0,1541.2,16451279,0.007583682008368342,2023-10
HDFCBANK,2023-10-18 05:30:00,1541.2,1541.2,1518.1,1519.75,15608100,-0.013917726446924461,2023-10
HDFCBANK,2023-10-19 05:30:00,1505.4,1526.25,1503.2,1514.95,15126182,-0.0031584142128638915,2023-10
HDFCBANK,2023-10-20 05:30:00,1505.0,1527.0,1505.0,1522.8,10547005,0.005181689164658776,2023-10
HDFCBANK,2023-10-23 05:30:00,1523.5,1528.75,1500.1,1506.05,11188068,-0.010999474651956942,2023-10
HDFCBANK,2023-10-25 05:30:00,1521.0,1522.8,1491.45,1496.5,14155998,-0.006341090933235871,2023-10
HDFCBANK,2023-10-26 05:30:00,1491.25,1492.0,1460.25,1463.4,27780899,-0.022118275977280222,2023-10
HDFCBANK,2023-10-27 05:30:00,1469.5,1478.0,1466.9,1469.15,15970266,0.003929205958726145,2023-10
HDFCBANK,2023-10-30 05:30:00,1463.25,1489.95,1461.9,1485.1,11655491,0.010856617772181165,2023-10
HDFCBANK,2023-10-31 05:30:00,1504.0,1504.0,1474.0,1476.5,16317412,-0.005790855834623909,2023-10
HDFCBANK,2023-11-01 05:30:00,1462.25,1477.45,1462.25,1474.5,16938733,-0.0013545546901455596,2023-11
HDFCBANK,2023-11-02 05:30:00,1485.0,1490.5,1467.15,1476.75,22612577,0.0015259409969481386,2023-11
HDFCBANK,2023-11-03 05:30:00,1488.0,1491.4,1481.65,1483.75,9047670,0.004740138818351003,2023-11
HDFCBANK,2023-11-06 05:30:00,1498.0,1498.0,1483.0,1494.5,12796865,0.007245155855096774,2023-11
HDFCBANK,2023-11-07 05:30:00,1494.0,1494.0,1477.2,1487.25,20976424,-0.00485112077617933,2023-11
HDFCBANK,2023-11-08 05:30:00,1483.95,1493.45,1481.0,1491.55,15699773,0.002891242225584012,2023-11
HDFCBANK,2023-11-09 05:30:00,1486.0,1492.6,1483.5,1485.65,11058370,-0.0039556166404075555,2023-11
HDFCBANK,2023-11-10 05:30:00,1480.1,1496.0,1480.05,1491.5,7007593,0.003937670379968283,2023-11
HDFCBANK,2023-11-12 05:30:00,1500.0,1502.0,1496.15,1500.0,1975463,0.005698960777740458,2023-11
HDFCBANK,2023-11-13 05:30:00,1492.1,1495.95,1485.9,1488.8,10302957,-0.0074666666666667325,2023-11
HDFCBANK,2023-11-15 05:30:00,1504.1,1510.95,1500.55,1504.4,20622730,0.010478237506716948,2023-11
HDFCBANK,2023-11-16 05:30:00,1509.7,1519.0,1503.75,1508.35,14856919,0.0026256314809889325,2023-11
HDFCBANK,2023-11-17 05:30:00,1490.0,1507.5,1489.0,1505.1,11850937,-0.0021546723240627452,2023-11
HDFCBANK,2023-11-20 05:30:00,1513.0,1513.0,1501.55,1505.2,9665726,6.644076805528698e-05,2023-11
HDFCBANK,2023-11-21 05:30:00,1519.0,1522.0,1512.1,1517.95,12479986,0.008470635131544002,2023-11
HDFCBANK,2023-11-22 05:30:00,1520.0,1520.0,1503.55,1512.55,14561825,-0.00355742942784687,2023-11
HDFCBANK,2023-11-23 05:30:00,1508.5,1523.85,1508.5,1521.3,6523110,0.005784932729496539,2023-11
HDFCBANK,2023-11-24 05:30:00,1521.2,1533.15,1519.85,1532.1,8234596,0.007099191480970157,2023-11
HDFCBANK,2023-11-28 05:30:00,1535.2,1537.25,1525.8,1528.65,14244669,-0.0022518112394751544,2023-11
HDFCBANK,2023-11-29 05:30:00,1533.9,1563.0,1533.0,1559.15,17021244,0.019952245445327588,2023-11
HDFCBANK,2023-11-30 05:30:00,1569.15,1572.45,1542.15,1558.8,34745720,-0.00022448128788132848,2023-11
HDFCBANK,2023-12-01 05:30:00,1557.9,1565.75,1552.1,1555.4,11076768,-0.0021811649987169,2023-12
HDFCBANK,2023-12-04 05:30:00,1588.0,1612.0,1573.65,1609.4,25331228,0.034717757490034806,2023-12
HDFCBANK,2023-12-05 05:30:00,1636.5,1639.0,1616.5,1623.7,26115410,0.008885298869143687,2023-12
HDFCBANK,2023-12-06 05:30:00,1638.45,1638.45,1616.65,1627.8,19306530,0.0025250970006773787,2023-12
HDFCBANK,2023-12-07 05:30:00,1625.0,1634.0,1616.2,1630.45,10225193,0.001627964123356751,2023-12
HDFCBANK,2023-12-08 05:30:00,1630.45,1655.0,1630.45,1653.2,16864019,0.013953203103437728,2023-12
HDFCBANK,2023-12-11 05:30:00,1650.05,1663.7,1647.0,1651.0,11593810,-0.001330752480038777,2023-12
HDFCBANK,2023-12-12 05:30:00,1654.2,1656.25,1631.85,1634.6,18290738,-0.009933373712901372,2023-12
HDFCBANK,2023-12-13 05:30:00,1632.45,1636.0,1615.1,1630.9,14673457,-0.002263550715771334,2023-12
HDFCBANK,2023-12-14 05:30:00,1646.0,1658.95,1645.0,1650.15,17586183,0.011803298792077976,2023-12
HDFCBANK,2023-12-15 05:30:00,1650.0,1668.0,1646.6,1656.55,69418565,0.0038784352937610844,2023-12
HDFCBANK,2023-12-18 05:30:00,1660.7,1664.7,1650.95,1655.7,9007377,-0.0005131146056562841,2023-12
HDFCBANK,2023-12-19 05:30:00,1650.0,1658.65,1644.05,1652.9,12004223,-0.0016911276197378866,2023-12
HDFCBANK,2023-12-20 05:30:00,1658.0,1668.95,1644.45,1657.0,17116260,0.0024804888378002765,2023-12
HDFCBANK,2023-12-21 05:30:00,1657.0,1689.75,1650.25,1686.7,18294620,0.017923958961979514,2023-12
HDFCBANK,2023-12-22 05:30:00,1683.6,1685.9,1667.1,1670.85,24289425,-0.009397047489180133,2023-12
HDFCBANK,2023-12-26 05:30:00,1673.25,1685.95,1668.55,1682.45,9022928,0.006942574138911306,2023-12
HDFCBANK,2023-12-27 05:30:00,1681.5,1706.5,1678.6,1703.3,13504539,0.012392641683259376,2023-12
HDFCBANK,2023-12-28 05:30:00,1709.3,1721.4,1702.0,1705.25,22038235,0.0011448364938648758,2023-12
HDFCBANK,2023-12-29 05:30:00,1697.0,1714.9,1696.0,1709.25,12505713,0.0023456971118605008,2023-12
HDFCBANK,2024-01-01 05:30:00,1706.0,1709.15,1692.0,1698.1,7119843,-0.00652332894544394,2024-01
HDFCBANK,2024-01-02 05:30:00,1698.8,1702.8,1688.7,1699.1,14621046,0.0005888934691713477,2024-01
HDFCBANK,2024-01-03 05:30:00,1702.0,1704.7,1668.95,1672.9,14194881,-0.015419928197280774,2024-01
HDFCBANK,2024-01-04 05:30:00,1678.0,1694.95,1670.7,1690.85,13367028,0.010729870285133503,2024-01
HDFCBANK,2024-01-05 05:30:00,1687.15,1704.9,1668.1,1682.2,15944735,-0.005115770174764056,2024-01
HDFCBANK,2024-01-08 05:30:00,1678.5,1682.35,1660.0,1663.45,8999235,-0.011146118178575692,2024-01
HDFCBANK,2024-01-09 05:30:00,1667.15,1677.8,1646.75,1650.5,12663444,-0.007785025098440035,2024-01
HDFCBANK,2024-01-10 05:30:00,1643.0,1659.95,1641.4,1655.95,8057912,0.003302029687973329,2024-01
HDFCBANK,2024-01-11 05:30:00,1660.0,1662.9,1643.0,1649.0,9157005,-0.00419698662399226,2024-01
HDFCBANK,2024-01-12 05:30:00,1652.0,1656.0,1633.6,1641.2,9886776,-0.004730139478471784,2024-01
HDFCBANK,2024-01-15 05:30:00,1647.7,1680.9,1643.6,1672.8,14160178,0.019254204240799266,2024-01
HDFCBANK,2024-01-16 05:30:00,1673.0,1683.65,1658.1,1679.15,12661250,0.0037960306073649974,2024-01
HDFCBANK,2024-01-17 05:30:00,1570.0,1596.8,1528.4,1537.5,85072618,-0.08435815740106611,2024-01
HDFCBANK,2024-01-18 05:30:00,1494.0,1515.0,1480.05,1486.15,80535465,-0.03339837398373979,2024-01
HDFCBANK,2024-01-19 05:30:00,1505.95,1510.25,1468.4,1470.65,54800269,-0.010429633617064171,2024-01
HDFCBANK,2024-01-20 05:30:00,1483.2,1495.7,1476.0,1478.85,12920293,0.005575765817835476,2024-01
